@relation trainingset

@attribute age numeric
@attribute job {JobCat6,JobCat9,JobCat11,JobCat10,JobCat4,JobCat1,JobCat2,JobCat7,JobCat3,JobCat8,JobCat5,unknown}
@attribute marital {married,single,divorced}
@attribute education {tertiary,secondary,unknown,primary,low}
@attribute gender {m,f}
@attribute incumbent {yes,no}
@attribute profile {low,med,high}
@attribute party {SF,FG,NP,FF,PBP,Renu,SDP,LAB}
@attribute outcome {eliminated,elected}

@data
42,JobCat3,married,secondary,m,no,high,FF,eliminated
41,JobCat3,married,secondary,m,yes,high,FF,eliminated
37,JobCat9,married,tertiary,m,no,low,FF,eliminated
27,JobCat6,single,tertiary,m,yes,high,FF,eliminated
24,JobCat9,single,secondary,m,yes,low,FF,elected
31,JobCat7,single,tertiary,m,yes,high,FF,eliminated
30,JobCat6,married,tertiary,m,no,high,FF,eliminated
46,JobCat9,single,secondary,m,yes,high,FF,eliminated
58,JobCat6,married,tertiary,m,yes,high,FF,eliminated
42,JobCat10,married,tertiary,m,no,low,FF,elected
24,JobCat6,single,tertiary,m,no,low,FF,elected
37,JobCat10,married,tertiary,m,no,high,FF,eliminated
40,JobCat9,married,secondary,m,yes,high,FF,eliminated
43,JobCat3,married,primary,m,no,low,FF,elected
36,JobCat6,married,tertiary,m,yes,high,FF,eliminated
33,JobCat7,married,secondary,m,yes,low,FF,elected
42,JobCat6,married,tertiary,m,yes,high,FF,eliminated
35,JobCat7,single,secondary,m,no,low,FF,elected
31,JobCat9,single,tertiary,m,no,high,FF,eliminated
24,JobCat9,married,secondary,m,no,high,FF,eliminated
43,JobCat6,married,tertiary,m,no,high,FF,eliminated
36,JobCat9,single,secondary,m,no,low,FF,elected
36,JobCat4,divorced,secondary,m,yes,high,FF,eliminated
32,JobCat11,single,secondary,m,no,high,FF,eliminated
27,JobCat11,single,tertiary,m,no,high,FF,eliminated
40,JobCat11,single,secondary,m,yes,high,FF,eliminated
26,JobCat6,single,secondary,m,no,low,FF,elected
23,JobCat8,single,tertiary,m,yes,low,FF,elected
32,JobCat3,single,secondary,m,no,low,FF,elected
36,JobCat6,married,tertiary,m,yes,high,FF,eliminated
29,JobCat6,single,tertiary,m,no,low,FF,elected
33,JobCat6,married,tertiary,m,no,high,FF,eliminated
27,JobCat9,single,secondary,m,no,low,FF,elected
35,unknown,single,tertiary,m,no,low,FF,elected
46,JobCat9,married,secondary,m,no,low,FF,elected
36,JobCat6,married,tertiary,m,yes,high,FF,eliminated
43,JobCat4,divorced,secondary,m,yes,high,FF,eliminated
34,JobCat4,divorced,tertiary,m,no,low,FF,elected
28,JobCat9,single,secondary,m,no,high,FF,eliminated
27,JobCat9,married,tertiary,m,yes,high,FF,eliminated
28,JobCat11,single,secondary,m,no,low,FF,elected
31,JobCat10,married,tertiary,m,no,high,FF,eliminated
59,JobCat9,married,secondary,m,no,low,FF,elected
35,JobCat11,single,tertiary,m,yes,low,FF,elected
37,JobCat7,single,secondary,m,yes,high,FF,eliminated
48,JobCat9,married,secondary,m,yes,high,FF,eliminated
30,JobCat5,single,unknown,m,no,high,FF,eliminated
35,JobCat6,married,tertiary,m,no,high,FF,eliminated
42,JobCat6,married,secondary,m,no,high,FF,eliminated
32,JobCat6,married,tertiary,m,yes,high,FF,eliminated
42,JobCat9,married,secondary,m,no,high,FF,eliminated
49,JobCat6,single,tertiary,m,no,low,FF,eliminated
59,JobCat8,married,tertiary,m,no,high,FF,eliminated
28,JobCat9,married,secondary,m,no,low,FF,elected
61,JobCat6,married,tertiary,m,no,low,FF,elected
24,JobCat10,single,secondary,m,no,high,FF,eliminated
48,JobCat11,divorced,secondary,m,yes,high,FF,eliminated
52,JobCat11,divorced,tertiary,m,yes,high,FF,eliminated
31,JobCat9,single,tertiary,m,yes,low,Renu,elected
72,JobCat8,married,tertiary,m,no,low,Renu,elected
45,JobCat9,divorced,unknown,m,no,high,Renu,eliminated
51,JobCat10,married,tertiary,m,no,low,Renu,elected
42,JobCat4,married,secondary,m,yes,low,Renu,eliminated
35,JobCat6,married,primary,m,no,high,Renu,eliminated
28,JobCat3,married,primary,m,yes,high,Renu,eliminated
26,JobCat6,single,tertiary,m,yes,low,Renu,elected
37,JobCat11,divorced,secondary,m,yes,low,Renu,elected
28,JobCat10,married,tertiary,m,no,low,Renu,elected
32,JobCat6,married,tertiary,m,no,high,Renu,eliminated
29,JobCat11,married,secondary,m,yes,low,Renu,eliminated
40,JobCat7,married,tertiary,m,no,low,Renu,eliminated
47,JobCat6,married,tertiary,m,no,low,Renu,eliminated
31,JobCat6,single,tertiary,m,yes,low,Renu,eliminated
32,JobCat9,married,secondary,m,yes,low,Renu,eliminated
35,JobCat7,married,secondary,m,no,low,Renu,elected
29,JobCat6,single,secondary,m,yes,low,Renu,eliminated
29,JobCat6,single,tertiary,m,no,low,Renu,eliminated
36,JobCat5,married,unknown,m,no,low,Renu,eliminated
58,JobCat2,married,secondary,m,no,low,Renu,eliminated
32,JobCat8,married,tertiary,m,no,low,Renu,eliminated
30,JobCat6,single,tertiary,m,no,low,Renu,eliminated
35,JobCat11,married,tertiary,m,yes,low,Renu,elected
44,JobCat4,single,unknown,m,no,low,Renu,eliminated
50,JobCat11,divorced,secondary,m,no,low,Renu,eliminated
49,JobCat9,married,tertiary,m,no,low,Renu,eliminated
35,JobCat11,single,secondary,m,no,low,SDP,eliminated
46,JobCat8,single,secondary,m,no,low,SDP,elected
23,JobCat6,single,tertiary,m,no,low,SDP,elected
27,JobCat6,married,tertiary,m,no,low,SDP,eliminated
62,JobCat2,married,secondary,m,no,low,SDP,eliminated
40,JobCat9,single,tertiary,m,yes,low,SDP,elected
46,JobCat6,married,tertiary,m,no,low,SDP,elected
47,JobCat6,married,tertiary,m,no,low,SDP,elected
28,JobCat8,married,tertiary,m,no,low,SDP,elected
47,JobCat6,single,tertiary,m,no,low,SDP,elected
47,JobCat1,married,secondary,m,yes,low,SDP,eliminated
34,JobCat6,married,tertiary,m,no,low,SDP,elected
45,JobCat6,married,tertiary,m,no,low,SDP,eliminated
53,JobCat6,married,tertiary,m,no,low,SDP,elected
50,JobCat6,married,tertiary,m,no,low,SDP,elected
30,JobCat7,single,secondary,m,no,low,SDP,eliminated
59,JobCat1,married,secondary,m,no,low,SDP,eliminated
47,JobCat1,married,primary,m,yes,low,SDP,eliminated
41,JobCat11,married,tertiary,m,no,low,SDP,eliminated
35,JobCat11,married,secondary,m,no,low,SDP,elected
30,JobCat11,single,tertiary,m,no,low,SDP,elected
32,JobCat6,married,tertiary,m,yes,low,SDP,elected
49,JobCat9,married,secondary,m,no,low,SDP,eliminated
58,JobCat10,married,secondary,m,yes,low,SDP,elected
31,JobCat7,married,secondary,m,no,low,SDP,eliminated
42,JobCat9,single,unknown,m,no,low,SDP,elected
48,JobCat3,married,secondary,m,yes,low,SDP,elected
40,JobCat3,married,secondary,m,no,low,SDP,eliminated
52,JobCat1,married,primary,m,yes,low,SDP,eliminated
40,JobCat9,married,secondary,m,yes,low,SDP,elected
62,JobCat2,married,primary,m,no,low,SDP,eliminated
24,JobCat5,single,tertiary,m,no,low,SDP,eliminated
28,JobCat6,single,tertiary,m,no,low,SDP,elected
45,JobCat6,married,tertiary,m,yes,low,SDP,eliminated
83,JobCat2,married,tertiary,m,no,low,SDP,eliminated
32,JobCat8,married,tertiary,m,no,low,SDP,eliminated
42,JobCat3,married,primary,m,yes,low,SDP,elected
32,JobCat11,single,secondary,m,no,low,SDP,elected
22,JobCat8,single,tertiary,m,no,low,SDP,elected
31,JobCat4,married,unknown,m,yes,low,SDP,eliminated
18,JobCat5,single,secondary,m,no,low,SDP,eliminated
26,JobCat5,single,secondary,m,no,low,SDP,eliminated
40,JobCat11,married,tertiary,m,no,low,SDP,elected
29,JobCat6,married,tertiary,m,yes,low,SDP,elected
28,JobCat6,single,tertiary,m,no,low,SDP,elected
61,JobCat2,married,tertiary,m,yes,low,SDP,elected
29,JobCat7,single,tertiary,m,no,low,SDP,eliminated
42,JobCat9,married,secondary,m,yes,low,SDP,eliminated
24,JobCat11,single,secondary,m,no,low,SDP,eliminated
31,JobCat11,divorced,secondary,m,yes,low,SDP,eliminated
40,JobCat11,single,secondary,m,yes,low,SDP,elected
45,JobCat11,married,secondary,m,yes,low,SDP,eliminated
58,JobCat8,married,primary,m,yes,low,SDP,eliminated
42,JobCat11,married,secondary,m,yes,low,SDP,eliminated
30,JobCat3,single,tertiary,m,yes,low,SDP,eliminated
30,JobCat6,single,tertiary,m,no,low,SDP,elected
26,JobCat9,single,tertiary,m,yes,low,SDP,elected
34,JobCat6,single,tertiary,m,yes,low,SDP,eliminated
36,JobCat11,single,secondary,m,yes,low,SDP,eliminated
41,JobCat6,married,tertiary,m,no,low,SDP,eliminated
59,JobCat9,married,secondary,m,no,low,SDP,eliminated
61,JobCat6,single,tertiary,m,no,low,SDP,eliminated
30,JobCat6,married,tertiary,m,no,low,SDP,elected
35,JobCat11,single,tertiary,m,yes,low,SDP,eliminated
33,JobCat6,married,tertiary,m,yes,low,SDP,eliminated
55,JobCat6,married,primary,m,no,low,SDP,eliminated
31,JobCat3,single,secondary,m,no,low,SDP,elected
49,JobCat4,single,secondary,m,no,low,SDP,elected
43,JobCat9,married,tertiary,m,no,low,SDP,elected
31,JobCat9,married,tertiary,m,no,low,SDP,elected
49,JobCat9,married,secondary,m,no,low,SDP,elected
32,JobCat7,married,secondary,m,no,low,SDP,elected
23,JobCat6,single,tertiary,m,no,low,SDP,eliminated
44,JobCat9,married,tertiary,m,yes,low,SDP,eliminated
29,JobCat6,married,tertiary,m,no,low,SDP,elected
30,JobCat9,single,tertiary,m,yes,low,SDP,elected
36,JobCat3,single,secondary,m,no,low,SDP,eliminated
47,JobCat7,married,secondary,m,no,low,SDP,elected
36,JobCat3,married,secondary,m,yes,low,SDP,eliminated
30,JobCat6,married,tertiary,m,yes,low,SDP,elected
40,JobCat9,married,tertiary,m,no,low,SDP,eliminated
29,JobCat11,married,secondary,m,no,low,SDP,elected
27,JobCat5,single,secondary,m,no,low,SDP,elected
50,JobCat7,married,secondary,m,no,low,SDP,eliminated
67,JobCat9,married,secondary,m,no,low,SDP,elected
24,JobCat5,single,secondary,m,no,low,SDP,eliminated
35,JobCat9,married,secondary,m,yes,low,SDP,eliminated
56,JobCat6,married,tertiary,m,no,low,SDP,elected
22,JobCat5,single,secondary,m,no,low,SDP,elected
42,JobCat6,single,tertiary,m,yes,low,SDP,eliminated
27,JobCat6,married,tertiary,m,no,low,SDP,eliminated
26,JobCat9,single,secondary,m,no,low,SDP,eliminated
25,JobCat11,single,secondary,m,yes,low,SDP,eliminated
33,JobCat9,married,secondary,m,no,low,SDP,elected
48,JobCat8,married,secondary,m,no,low,SDP,eliminated
32,JobCat11,married,tertiary,m,no,low,SDP,elected
24,JobCat9,single,tertiary,m,yes,low,SDP,elected
28,JobCat11,single,tertiary,m,no,low,SDP,elected
56,JobCat2,married,primary,m,no,low,SDP,elected
50,JobCat1,divorced,secondary,m,no,low,SDP,eliminated
28,JobCat6,single,tertiary,m,yes,low,SDP,eliminated
45,JobCat6,single,tertiary,m,yes,low,SDP,elected
32,JobCat6,single,tertiary,m,no,low,SDP,elected
28,JobCat6,married,tertiary,m,no,low,SDP,eliminated
31,JobCat3,married,secondary,m,no,low,SDP,eliminated
49,JobCat6,married,tertiary,m,no,low,SDP,elected
58,JobCat2,married,secondary,m,no,low,SDP,eliminated
27,JobCat10,single,secondary,m,no,low,SDP,eliminated
24,JobCat11,single,secondary,m,no,low,SDP,elected
54,JobCat2,married,tertiary,m,no,low,SDP,eliminated
31,JobCat8,married,tertiary,m,no,low,SDP,eliminated
35,JobCat5,single,unknown,m,no,low,SDP,elected
60,JobCat2,married,unknown,m,no,low,SDP,eliminated
30,JobCat6,single,tertiary,m,no,low,SDP,eliminated
54,JobCat9,married,secondary,m,no,low,SDP,elected
37,JobCat9,married,tertiary,m,yes,low,SDP,eliminated
30,JobCat9,married,tertiary,m,no,low,SDP,eliminated
23,JobCat8,single,unknown,m,no,low,SDP,eliminated
45,JobCat9,divorced,secondary,m,yes,low,SDP,elected
34,JobCat11,married,secondary,m,yes,low,SDP,eliminated
67,JobCat2,married,unknown,m,no,low,SDP,eliminated
24,JobCat6,single,tertiary,m,yes,low,SDP,eliminated
32,JobCat1,married,tertiary,m,no,low,SDP,eliminated
55,JobCat9,married,secondary,m,no,low,SDP,elected
43,JobCat11,married,secondary,m,no,low,SDP,elected
63,JobCat2,married,secondary,m,no,low,SDP,elected
37,JobCat9,single,tertiary,m,no,low,SDP,eliminated
32,JobCat6,married,tertiary,m,no,low,SDP,eliminated
59,JobCat6,married,tertiary,m,no,low,SDP,elected
26,JobCat5,single,secondary,m,no,low,SDP,eliminated
42,JobCat6,married,primary,m,yes,low,SDP,elected
60,JobCat11,married,secondary,m,no,low,SDP,elected
60,JobCat1,divorced,secondary,m,no,low,SDP,eliminated
37,JobCat6,married,secondary,m,yes,low,SDP,eliminated
52,JobCat11,divorced,secondary,m,yes,low,SDP,elected
32,JobCat11,married,tertiary,m,no,low,SDP,eliminated
35,JobCat11,married,secondary,m,yes,low,SDP,eliminated
25,JobCat5,single,tertiary,m,no,low,SDP,eliminated
43,JobCat11,single,secondary,m,yes,low,SDP,elected
25,JobCat6,single,tertiary,m,no,low,SDP,eliminated
53,JobCat2,divorced,tertiary,m,yes,low,SDP,elected
26,JobCat3,married,secondary,m,yes,low,SDP,elected
59,JobCat10,married,secondary,m,no,low,SDP,elected
27,JobCat6,single,tertiary,m,no,low,SDP,elected
70,JobCat2,married,primary,m,no,low,SDP,elected
37,JobCat9,married,secondary,m,no,low,SDP,elected
42,JobCat11,married,secondary,m,no,low,SDP,eliminated
51,JobCat1,married,unknown,m,yes,low,SDP,eliminated
40,JobCat6,single,tertiary,m,yes,low,SDP,elected
33,JobCat11,single,secondary,m,yes,low,SDP,eliminated
35,JobCat9,married,tertiary,m,yes,low,SDP,elected
31,JobCat6,married,secondary,m,no,low,SDP,eliminated
32,JobCat5,single,unknown,m,no,low,SDP,eliminated
43,JobCat7,married,secondary,m,no,low,SDP,elected
34,JobCat7,married,secondary,m,yes,low,SDP,eliminated
24,JobCat5,single,secondary,m,no,low,SDP,elected
43,JobCat6,single,tertiary,m,yes,low,SDP,eliminated
34,JobCat3,single,secondary,m,yes,low,SDP,elected
34,JobCat9,single,secondary,m,yes,low,SDP,eliminated
27,JobCat9,single,secondary,m,no,low,SDP,elected
29,JobCat3,single,primary,m,yes,low,SDP,eliminated
30,JobCat11,married,secondary,m,no,low,SDP,eliminated
34,JobCat11,divorced,tertiary,m,yes,low,SDP,eliminated
32,JobCat9,single,secondary,m,no,low,SDP,eliminated
42,JobCat11,married,secondary,m,yes,low,SDP,eliminated
30,JobCat6,married,tertiary,m,no,low,SDP,eliminated
32,JobCat9,single,tertiary,m,no,low,SDP,eliminated
37,JobCat6,married,tertiary,m,yes,low,SDP,eliminated
26,JobCat6,single,tertiary,m,no,low,SDP,eliminated
34,JobCat6,single,tertiary,m,no,low,SDP,eliminated
32,JobCat3,married,secondary,m,yes,low,SDP,eliminated
32,JobCat6,single,tertiary,m,no,low,SDP,eliminated
32,JobCat8,married,tertiary,m,no,low,SDP,eliminated
34,JobCat10,single,tertiary,m,yes,low,SDP,eliminated
25,JobCat5,single,tertiary,m,no,low,SDP,eliminated
45,JobCat6,married,tertiary,m,yes,low,SDP,elected
41,JobCat6,married,tertiary,m,yes,low,SDP,eliminated
52,JobCat3,married,secondary,m,yes,low,SDP,eliminated
53,JobCat6,divorced,tertiary,m,yes,low,SDP,eliminated
35,JobCat10,married,tertiary,m,no,low,SDP,eliminated
28,JobCat3,married,primary,m,yes,low,SDP,eliminated
43,JobCat6,divorced,unknown,m,no,low,LAB,elected
37,JobCat6,married,tertiary,m,yes,low,LAB,elected
43,JobCat10,married,unknown,m,yes,low,LAB,eliminated
48,JobCat6,divorced,tertiary,m,yes,low,LAB,elected
33,JobCat9,single,secondary,m,no,low,LAB,eliminated
36,JobCat6,married,tertiary,m,yes,low,LAB,eliminated
30,JobCat6,married,tertiary,m,no,low,LAB,elected
35,JobCat11,single,secondary,m,yes,low,LAB,eliminated
34,JobCat6,married,tertiary,m,yes,low,LAB,eliminated
51,JobCat6,married,tertiary,m,no,low,LAB,eliminated
25,JobCat11,single,tertiary,m,no,low,LAB,elected
45,JobCat1,married,tertiary,m,yes,low,LAB,eliminated
40,JobCat10,single,tertiary,m,no,low,LAB,elected
55,JobCat6,married,primary,m,no,low,LAB,elected
33,JobCat9,married,secondary,m,yes,low,LAB,eliminated
57,JobCat6,divorced,tertiary,m,yes,low,LAB,eliminated
29,JobCat9,single,tertiary,m,no,low,LAB,elected
31,JobCat5,single,unknown,m,no,low,LAB,eliminated
30,JobCat6,married,tertiary,m,yes,low,LAB,eliminated
48,JobCat6,married,primary,m,no,low,LAB,eliminated
34,JobCat9,married,tertiary,m,no,low,LAB,elected
31,JobCat6,married,tertiary,m,no,low,LAB,eliminated
52,JobCat9,married,secondary,m,yes,low,LAB,eliminated
53,JobCat1,married,secondary,m,yes,low,LAB,eliminated
29,JobCat6,single,tertiary,m,no,low,LAB,elected
50,JobCat11,married,tertiary,m,no,low,LAB,elected
29,JobCat6,married,tertiary,m,yes,low,LAB,eliminated
43,JobCat3,married,secondary,m,no,low,LAB,elected
56,JobCat2,married,unknown,m,no,low,LAB,eliminated
30,JobCat6,single,tertiary,m,no,low,LAB,eliminated
37,JobCat9,married,secondary,m,yes,low,LAB,elected
58,JobCat6,married,tertiary,m,no,low,LAB,elected
79,JobCat2,married,secondary,m,no,low,LAB,eliminated
40,JobCat11,married,secondary,m,no,low,LAB,elected
28,JobCat6,single,tertiary,m,no,low,LAB,eliminated
50,JobCat3,married,primary,m,no,low,LAB,eliminated
33,JobCat9,married,secondary,m,yes,low,LAB,eliminated
29,JobCat6,single,tertiary,m,no,low,LAB,eliminated
45,JobCat11,married,secondary,m,yes,low,LAB,eliminated
26,JobCat11,single,secondary,m,yes,low,LAB,elected
30,JobCat3,married,secondary,m,yes,low,LAB,elected
21,JobCat5,single,primary,m,no,low,LAB,eliminated
36,unknown,single,tertiary,m,no,low,LAB,elected
58,JobCat1,married,primary,m,no,low,LAB,eliminated
47,JobCat9,divorced,secondary,m,no,low,LAB,eliminated
48,JobCat6,married,tertiary,m,no,low,LAB,elected
46,JobCat6,married,tertiary,m,yes,low,LAB,eliminated
50,JobCat1,married,secondary,m,no,low,LAB,eliminated
32,JobCat3,married,secondary,m,no,low,LAB,elected
29,JobCat5,single,tertiary,m,no,low,LAB,elected
50,JobCat6,divorced,tertiary,m,no,low,LAB,elected
48,JobCat6,married,tertiary,m,no,low,LAB,eliminated
24,JobCat6,single,tertiary,m,no,low,LAB,elected
31,JobCat6,married,tertiary,m,no,low,LAB,elected
29,JobCat6,single,tertiary,m,no,low,LAB,elected
27,JobCat6,single,tertiary,m,yes,low,LAB,elected
40,JobCat9,married,secondary,m,no,low,LAB,eliminated
32,JobCat6,single,tertiary,m,yes,low,LAB,eliminated
23,JobCat6,single,tertiary,m,yes,low,LAB,eliminated
41,JobCat5,single,secondary,m,yes,low,LAB,elected
43,JobCat6,divorced,tertiary,m,no,low,LAB,elected
45,JobCat3,married,secondary,m,no,low,LAB,elected
35,JobCat11,single,tertiary,m,yes,low,LAB,elected
25,JobCat6,single,tertiary,m,no,low,LAB,elected
30,JobCat6,divorced,tertiary,m,yes,low,LAB,eliminated
65,JobCat2,married,secondary,m,no,low,LAB,eliminated
21,JobCat9,single,secondary,m,no,low,LAB,eliminated
18,JobCat5,single,secondary,m,no,low,LAB,eliminated
57,JobCat6,married,tertiary,m,no,low,LAB,elected
27,JobCat11,single,tertiary,m,no,low,LAB,eliminated
50,JobCat9,divorced,secondary,m,no,low,LAB,eliminated
40,JobCat3,married,secondary,m,no,low,LAB,elected
33,JobCat6,married,tertiary,m,no,low,SF,elected
34,JobCat9,married,tertiary,m,no,low,SF,eliminated
48,JobCat6,married,tertiary,m,no,low,SF,elected
32,JobCat1,single,secondary,m,no,low,SF,eliminated
35,JobCat9,married,unknown,m,no,low,SF,elected
44,JobCat3,married,secondary,m,yes,low,SF,eliminated
35,JobCat6,single,tertiary,m,yes,low,SF,eliminated
54,JobCat6,married,tertiary,m,no,low,SF,elected
54,JobCat6,married,tertiary,m,no,low,SF,elected
32,JobCat4,single,secondary,m,yes,low,SF,eliminated
57,JobCat2,married,secondary,m,no,low,SF,eliminated
24,JobCat11,single,secondary,m,no,low,SF,eliminated
57,JobCat6,divorced,unknown,m,no,low,SF,elected
35,JobCat3,married,secondary,m,yes,low,SF,eliminated
31,JobCat6,single,tertiary,m,no,low,SF,eliminated
29,JobCat6,single,tertiary,m,no,low,SF,eliminated
27,JobCat9,single,tertiary,m,yes,low,SF,eliminated
61,JobCat1,married,tertiary,m,no,low,SF,eliminated
60,JobCat11,divorced,secondary,m,no,low,SF,elected
30,JobCat6,single,tertiary,m,yes,low,SF,eliminated
56,JobCat10,married,secondary,m,no,low,SF,eliminated
83,JobCat2,married,tertiary,m,no,low,SF,eliminated
56,JobCat3,married,primary,m,no,low,SF,elected
59,JobCat10,married,secondary,m,no,low,SF,eliminated
37,JobCat9,divorced,secondary,m,no,low,SF,eliminated
29,JobCat8,married,secondary,m,yes,low,SF,eliminated
33,JobCat6,single,tertiary,m,no,low,SF,elected
45,JobCat9,married,unknown,m,yes,low,SF,eliminated
62,JobCat2,married,secondary,m,no,low,SF,elected
30,JobCat9,married,tertiary,m,no,low,SF,eliminated
21,JobCat5,single,secondary,m,no,low,SF,elected
36,JobCat9,married,tertiary,m,yes,low,SF,elected
32,JobCat9,single,tertiary,m,yes,low,SF,eliminated
28,JobCat6,single,tertiary,m,no,low,SF,elected
17,JobCat5,single,primary,m,no,low,SF,elected
54,JobCat3,married,primary,m,no,low,SF,eliminated
62,JobCat1,married,tertiary,m,no,low,SF,elected
43,JobCat7,married,primary,m,yes,low,SF,elected
40,JobCat10,single,tertiary,m,no,low,SF,eliminated
57,JobCat6,married,tertiary,m,no,low,SF,eliminated
75,JobCat2,married,secondary,m,no,low,SF,eliminated
29,JobCat6,married,tertiary,m,no,low,SF,eliminated
50,JobCat6,married,tertiary,m,no,low,SF,elected
29,JobCat11,single,secondary,m,no,low,SF,eliminated
31,JobCat6,single,tertiary,m,no,low,SF,eliminated
73,JobCat2,married,unknown,m,no,low,SF,eliminated
40,JobCat9,married,secondary,m,no,low,SF,eliminated
44,JobCat9,single,tertiary,m,no,low,SF,eliminated
45,JobCat3,single,secondary,m,yes,low,SF,eliminated
76,JobCat1,divorced,primary,m,no,low,SF,elected
56,JobCat6,single,unknown,m,no,low,SF,eliminated
28,JobCat11,single,tertiary,m,no,low,SF,eliminated
